#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_1200	1	2	3	2	0	0	5	1	1	2	3	1	0	1	1	0	4	0
ASV_1298	2	2	1	1	0	0	4	3	2	4	1	3	0	0	1	1	1	1
ASV_1325	2	1	1	2	0	2	2	0	1	1	0	1	1	1	2	2	2	4
ASV_1337	1	0	0	0	1	0	1	0	1	2	3	0	0	0	4	3	1	4
ASV_1358	4	1	1	0	1	0	6	0	2	2	4	3	1	2	1	1	1	1
ASV_1517	1	0	0	0	1	1	2	1	1	1	0	0	12	0	0	2	1	1
ASV_1655	2	0	0	2	2	4	2	1	1	0	4	3	1	0	1	0	3	1
ASV_1661	2	2	0	1	0	4	2	1	2	1	1	0	1	0	1	1	1	3
ASV_1684	2	1	0	0	0	0	6	0	0	3	0	1	1	0	2	5	1	0
ASV_1713	1	2	1	2	0	0	0	2	0	0	4	2	2	0	5	2	0	1
ASV_1740	2	4	3	1	0	0	0	1	0	0	0	1	1	1	5	3	2	0
ASV_1745	1	1	1	1	2	4	4	0	1	0	1	1	1	0	0	3	0	1
ASV_759	0	0	0	8	1	6	0	1	1	1	1	0	0	0	0	5	3	0
ASV_775	1	2	1	3	0	0	2	2	1	1	4	2	0	3	2	1	0	4
ASV_777	3	2	1	2	0	1	3	2	0	2	0	1	2	1	1	1	2	1
ASV_787	0	0	0	3	1	0	0	1	1	1	4	3	4	1	2	1	0	3
ASV_809	0	3	0	0	0	2	1	2	3	3	3	2	1	0	0	0	5	0
ASV_827	6	2	1	0	1	0	5	2	2	1	0	1	3	2	0	1	1	0
ASV_831	1	1	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_839	1	4	1	1	0	2	2	5	1	2	1	1	1	1	1	1	1	1
ASV_844	4	1	1	1	0	1	3	0	0	0	2	4	2	0	3	0	0	0
ASV_857	2	1	4	0	0	2	1	0	2	2	3	2	2	1	1	0	0	1
ASV_873	3	0	0	2	0	1	1	1	4	1	0	3	1	4	2	1	0	2
ASV_887	3	2	0	0	0	3	0	1	0	0	3	0	1	5	5	2	0	0
ASV_918	1	4	0	0	0	3	1	0	0	2	2	2	0	2	2	2	1	0
ASV_939	1	0	0	0	0	2	1	4	1	1	3	2	3	0	1	0	0	0
ASV_954	1	1	1	2	1	1	1	0	1	1	1	3	1	0	2	0	3	0
ASV_1087	1	1	0	0	1	0	0	5	1	0	0	1	1	1	1	6	0	3
ASV_1094	3	2	0	4	6	1	0	0	0	0	1	1	1	2	0	0	1	1
ASV_1131	0	0	3	1	0	0	1	0	3	4	4	3	0	2	4	0	0	1
ASV_1144	0	0	0	0	0	1	4	1	1	1	3	1	3	1	4	1	0	1
ASV_1147	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	4
ASV_1158	1	0	0	0	0	2	1	1	0	3	2	4	4	1	3	0	3	1
ASV_1190	0	2	0	0	1	1	0	2	1	2	1	5	2	1	0	2	1	0
ASV_1207	1	0	1	0	0	2	1	1	1	5	2	3	0	0	1	1	4	1
ASV_1374	2	2	1	1	0	0	4	2	2	1	0	4	1	1	3	1	1	1
ASV_1543	4	0	1	1	0	0	1	1	4	0	4	2	1	0	1	0	0	3
ASV_1584	0	2	1	1	0	0	2	4	0	2	1	1	2	1	3	2	0	1
ASV_1676	4	2	3	0	0	1	1	2	2	3	0	3	0	0	1	2	0	0
ASV_820	2	4	0	1	1	4	2	0	3	1	0	1	0	0	3	3	0	2
ASV_834	2	1	1	0	1	2	1	0	4	3	3	0	1	0	0	1	1	4
ASV_876	2	4	1	0	1	0	1	1	0	0	2	3	1	1	4	2	0	1
ASV_881	6	2	8	0	0	0	0	0	0	0	0	1	2	2	0	0	2	0
ASV_886	0	2	0	5	1	1	2	2	0	1	2	0	2	0	0	0	2	2
ASV_931	0	2	0	2	0	3	0	3	0	1	2	3	2	0	2	1	1	4
ASV_959	1	4	1	0	0	0	4	2	4	2	2	0	0	2	3	0	1	1
ASV_975	1	0	0	1	0	1	2	1	3	3	1	1	3	1	1	0	0	2
ASV_984	1	0	1	0	0	3	3	2	0	3	4	5	1	0	1	2	2	0
ASV_1066	0	1	0	1	2	1	4	0	0	1	2	2	0	3	4	1	2	1
ASV_1085	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	20	1	0
ASV_1108	4	1	0	0	1	4	3	2	1	1	0	4	3	0	0	0	0	1
ASV_1113	2	0	2	0	0	1	2	0	1	2	2	5	2	2	1	2	0	0
ASV_1163	4	4	0	0	0	1	1	3	0	1	3	2	0	2	1	0	0	0
ASV_1177	3	1	0	2	1	0	2	0	2	0	2	2	1	1	1	1	0	3
ASV_1299	2	1	1	2	1	1	0	1	0	1	1	3	1	0	4	4	0	2
ASV_1302	1	1	0	0	1	2	2	2	1	0	2	1	2	4	2	0	1	1
ASV_1305	0	0	0	0	0	1	3	3	1	1	1	4	0	3	2	2	1	1
ASV_1363	4	0	1	1	0	0	2	0	2	4	4	1	2	1	1	0	1	4
ASV_1494	3	0	2	0	1	1	1	1	2	2	2	2	1	0	2	1	3	0
ASV_689	1	3	5	2	3	0	2	0	1	0	2	2	1	1	0	2	1	0
ASV_780	1	0	0	2	0	0	3	3	1	4	0	0	3	3	1	0	3	1
ASV_813	2	0	0	0	1	0	4	10	0	1	0	6	0	0	0	0	0	0
ASV_823	4	0	0	1	2	0	2	1	1	1	4	2	1	1	2	0	2	1
ASV_832	0	2	0	1	0	1	1	1	2	0	1	1	3	1	1	2	5	1
ASV_835	0	2	0	1	6	3	0	5	2	1	2	0	0	0	0	2	2	0
ASV_883	1	0	0	2	0	0	3	1	2	1	0	2	4	2	2	2	2	2
ASV_900	0	2	1	0	0	0	3	3	2	1	2	2	0	1	3	2	1	1
ASV_901	0	1	0	0	0	0	3	0	0	1	0	0	1	3	1	3	2	5
ASV_933	1	1	1	0	0	0	0	0	1	0	4	6	2	0	5	0	0	1
ASV_942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
ASV_973	0	1	0	1	5	0	1	0	3	1	0	0	2	4	0	1	5	0
ASV_1012	0	0	1	8	0	1	1	2	3	3	0	1	0	0	0	0	1	3
ASV_1039	0	11	0	0	5	0	1	2	1	0	0	0	0	0	0	0	0	0
ASV_1040	1	2	1	1	2	4	1	1	2	1	1	2	0	1	2	2	2	0
ASV_1070	0	0	2	3	2	0	0	4	0	0	1	1	0	1	2	1	1	3
ASV_1079	3	1	0	0	0	0	4	1	2	1	2	2	0	2	2	1	1	1
ASV_1097	2	3	1	2	1	4	0	1	1	2	0	0	1	2	2	3	0	0
ASV_1111	3	1	4	0	1	2	1	4	1	1	2	1	0	1	0	1	0	1
ASV_1152	3	1	1	0	1	0	3	0	1	1	1	1	2	1	0	2	3	2
ASV_1182	3	1	1	1	5	1	1	0	0	2	1	4	0	0	0	0	2	0
ASV_1188	0	5	0	0	3	0	0	0	2	2	1	2	2	0	1	1	0	2
ASV_1223	1	3	2	1	1	0	1	1	1	0	1	2	3	2	2	3	0	0
ASV_1242	0	2	0	3	0	0	5	2	2	1	2	0	1	0	1	4	1	0
ASV_1252	0	0	1	0	2	2	0	2	0	0	2	1	1	2	2	1	1	6
ASV_1306	0	1	0	0	2	3	0	3	0	0	1	3	0	3	4	2	0	2
ASV_1345	1	0	0	0	0	0	0	1	1	1	1	9	2	1	4	3	0	2
ASV_1418	0	0	2	0	0	3	1	1	0	1	2	3	1	0	2	2	4	0
ASV_1444	2	0	0	0	3	1	0	0	0	0	0	4	1	0	0	4	4	4
ASV_1546	2	1	1	0	0	2	1	0	1	1	0	1	0	1	2	4	3	1
ASV_1625	1	1	0	0	0	8	3	1	0	1	2	3	0	0	0	0	0	0
ASV_1748	1	0	0	1	1	1	0	3	3	2	3	0	0	0	2	0	0	3
ASV_773	2	2	3	0	0	0	2	2	2	2	0	0	1	1	3	2	0	0
ASV_811	0	2	0	2	0	1	0	1	1	3	3	2	1	2	2	1	2	2
ASV_935	0	2	3	1	0	1	1	1	2	1	1	2	1	0	1	2	0	2
ASV_1023	0	0	0	0	0	0	2	1	5	1	0	2	4	2	3	1	1	1
ASV_1035	1	0	1	0	2	3	0	1	1	1	0	2	1	1	0	2	1	1
ASV_1045	3	0	3	3	4	0	0	2	0	1	1	1	0	1	0	1	0	0
ASV_1072	0	0	0	3	0	0	4	4	1	1	1	2	2	0	4	1	0	1
ASV_1083	0	1	0	0	0	0	0	4	1	2	1	0	2	2	3	0	1	3
ASV_1092	2	2	2	0	0	1	2	0	0	1	4	1	0	1	1	2	4	1
ASV_1183	3	1	2	1	0	2	1	2	0	2	1	4	0	1	0	1	1	0
ASV_1198	1	0	4	2	0	1	2	1	0	0	2	0	0	2	3	0	0	4
ASV_1313	2	3	5	5	1	0	0	1	0	0	2	1	0	0	0	3	0	2
ASV_1351	1	3	2	0	0	0	2	0	3	1	0	1	1	1	2	2	0	2
ASV_1356	1	1	3	0	0	1	4	2	0	2	1	1	2	2	0	0	1	0
ASV_1412	0	0	1	0	1	1	0	8	1	1	0	0	1	5	0	0	0	0
ASV_1423	1	1	1	0	0	0	1	3	0	3	1	2	0	0	4	4	0	2
ASV_1434	3	2	3	2	0	1	1	1	0	3	1	1	0	0	0	1	0	1
ASV_1441	2	0	0	0	2	2	1	1	6	3	1	0	1	1	0	1	1	0
ASV_1503	0	2	0	1	0	1	1	0	2	1	4	2	1	1	3	1	2	2
ASV_1509	0	0	1	0	2	1	2	3	2	3	3	0	3	0	2	0	0	0
ASV_1601	0	1	1	1	2	1	3	1	1	2	2	2	0	1	1	1	1	2
ASV_1681	1	2	0	0	0	1	3	1	0	0	1	1	1	0	4	2	1	0
ASV_1696	0	3	1	1	0	1	0	2	0	1	3	2	0	0	0	0	3	2
ASV_1708	2	5	0	2	1	2	1	0	1	1	0	1	0	2	1	2	1	0
ASV_1719	0	1	1	2	0	2	1	1	0	1	2	2	0	2	1	1	2	0
ASV_812	0	0	6	3	2	0	0	0	0	0	1	1	1	6	0	0	1	0
ASV_879	0	1	1	2	0	5	2	0	0	1	4	1	0	1	0	1	1	1
ASV_951	2	3	0	2	6	1	1	0	2	0	1	0	0	2	0	1	0	1
ASV_958	1	1	1	0	3	0	2	2	0	2	1	2	0	2	0	1	3	0
ASV_976	0	0	0	3	0	14	1	0	0	0	1	1	0	0	1	1	0	1
ASV_980	2	0	1	0	0	1	1	1	0	2	0	10	1	0	0	0	0	3
ASV_990	1	0	1	0	0	2	3	0	1	1	0	2	2	1	3	3	0	1
ASV_1001	3	1	0	0	0	3	3	3	0	1	1	1	0	0	3	4	0	0
ASV_1003	0	2	1	5	0	0	0	1	0	0	1	2	2	0	5	0	0	0
ASV_1029	2	0	0	0	0	1	1	2	0	1	6	6	1	0	2	1	0	0
ASV_1048	1	0	3	0	0	3	1	0	1	0	3	3	0	1	1	2	1	0
ASV_1052	2	4	0	0	10	1	1	0	0	0	1	1	0	0	0	1	0	1
ASV_1060	3	4	0	2	6	3	0	0	0	1	1	0	0	1	0	0	0	1
ASV_1074	0	0	1	0	2	0	2	1	1	0	5	1	0	0	2	0	3	3
ASV_1098	1	2	0	1	0	1	0	2	1	1	1	2	4	2	2	0	1	3
ASV_1100	1	1	1	1	1	1	1	1	1	3	2	1	1	1	0	0	4	2
ASV_1132	2	0	2	0	0	1	5	0	0	0	2	1	3	1	1	2	0	3
ASV_1195	0	0	3	1	1	3	2	0	2	0	1	0	0	1	0	1	1	1
ASV_1196	1	1	1	3	2	1	3	1	0	0	3	0	0	1	1	2	2	2
ASV_1228	2	3	0	0	0	2	4	1	2	1	1	0	0	0	0	3	1	1
ASV_1236	0	1	1	1	5	2	4	1	1	1	0	2	0	0	0	1	1	0
ASV_1269	2	1	0	0	0	0	1	0	1	2	0	2	0	1	0	0	2	10
ASV_1279	2	1	0	1	1	1	2	1	5	0	0	2	0	3	1	4	0	0
ASV_1383	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
ASV_1394	1	0	0	0	2	0	1	4	1	3	3	2	0	5	0	0	2	0
ASV_1448	1	3	2	0	0	2	0	1	2	2	2	3	0	0	1	0	0	1
ASV_1453	6	0	0	0	11	0	0	0	1	1	0	0	2	0	0	0	0	0
ASV_1510	2	1	1	0	1	2	1	1	1	0	0	2	4	1	2	2	2	0
ASV_1619	1	0	0	1	1	0	1	0	2	3	0	3	1	0	2	4	0	0
ASV_1636	3	0	0	0	0	0	1	3	0	0	1	1	1	3	3	2	0	1
ASV_1662	3	2	0	1	0	0	3	2	2	2	0	1	0	1	2	1	0	1
ASV_1746	3	1	0	1	0	1	2	0	0	1	1	2	2	1	0	2	0	5
ASV_1750	0	1	0	3	0	0	4	2	2	1	2	4	0	0	0	2	3	0
ASV_1793	2	0	0	1	0	0	1	1	0	0	1	0	0	0	0	13	0	2
ASV_866	0	0	0	0	0	1	4	2	1	2	1	2	0	1	2	0	0	1
ASV_885	1	0	2	0	0	3	0	1	0	2	3	0	0	1	2	0	1	3
ASV_934	0	0	1	0	4	0	2	3	1	0	2	1	1	1	2	0	1	0
ASV_977	0	0	1	0	2	0	1	3	2	0	0	1	0	2	0	0	4	0
ASV_978	0	0	0	0	0	0	1	2	1	0	5	0	2	3	1	0	4	2
ASV_982	3	3	0	1	0	3	0	0	0	0	0	1	1	0	3	3	1	1
ASV_994	3	1	0	1	0	1	3	2	0	1	2	3	0	1	3	0	1	0
ASV_998	1	4	0	0	3	4	0	2	1	0	0	0	3	2	0	0	1	1
ASV_1006	0	0	2	0	0	1	1	0	2	1	2	0	1	0	2	1	0	4
ASV_1010	0	1	0	3	2	1	0	1	1	2	1	1	1	1	0	2	1	0
ASV_1080	1	0	0	0	0	0	3	3	4	2	0	0	1	1	1	2	1	0
ASV_1114	1	0	0	0	6	1	0	2	0	0	1	6	0	0	0	3	0	1
ASV_1300	2	1	5	0	0	0	2	0	3	1	0	5	1	0	1	0	0	1
ASV_1324	1	0	5	0	0	0	1	0	0	2	5	1	0	1	0	3	0	0
ASV_1348	2	1	2	1	0	1	4	0	1	0	2	1	0	1	2	1	1	3
ASV_1367	9	1	1	0	1	0	1	1	4	0	0	1	0	0	1	1	1	0
ASV_1389	0	2	0	0	0	2	1	1	1	1	2	2	0	2	2	2	1	0
ASV_1391	0	2	2	0	0	3	2	1	2	0	1	0	0	1	1	2	1	1
ASV_1416	0	0	0	0	0	2	1	3	1	3	0	1	0	1	3	0	1	2
ASV_1477	1	1	0	2	0	2	0	2	1	1	4	1	1	0	1	0	1	2
ASV_1484	0	4	1	1	0	0	0	3	0	0	1	1	1	1	1	2	1	3
ASV_1610	1	1	0	1	0	2	4	3	1	2	0	0	2	2	1	2	0	0
ASV_1725	0	2	0	0	2	1	3	0	4	4	2	0	0	2	2	2	0	0
ASV_1738	0	1	3	0	1	0	0	2	3	1	3	1	0	1	0	0	0	0
ASV_1795	1	0	2	0	4	0	1	2	1	0	1	2	1	2	2	2	1	0
ASV_850	2	0	0	4	0	3	0	2	0	0	5	1	0	1	2	0	1	1
ASV_865	0	0	1	1	0	0	0	1	1	12	0	0	4	1	1	0	1	0
ASV_870	0	0	0	0	0	14	1	0	4	0	0	2	1	0	0	0	1	0
ASV_891	3	1	1	1	2	0	1	1	2	5	0	0	2	0	0	0	3	0
ASV_914	2	1	0	0	0	0	3	1	3	2	0	1	0	0	2	0	2	3
ASV_964	0	3	1	0	0	1	3	2	0	3	0	2	2	0	1	0	3	0
ASV_967	0	0	1	5	1	1	0	0	0	1	4	0	2	3	1	0	0	1
ASV_983	0	0	0	3	0	2	1	3	1	3	1	2	0	0	1	0	3	1
ASV_993	1	2	2	1	0	2	0	0	4	1	0	4	0	0	1	3	0	2
ASV_1000	0	1	2	0	0	0	1	0	3	1	0	0	0	0	1	1	3	2
ASV_1019	0	0	0	0	0	0	3	2	1	1	2	4	1	0	1	1	0	4
ASV_1031	1	1	0	0	0	0	9	1	0	1	2	1	2	0	0	1	1	2
ASV_1033	1	2	0	0	4	1	0	2	3	0	2	2	1	0	1	0	0	0
ASV_1047	2	0	0	1	0	0	3	0	1	2	0	1	3	3	2	2	0	1
ASV_1071	0	0	0	1	1	6	1	2	0	2	0	0	1	1	1	0	0	1
ASV_1077	0	0	0	0	0	2	0	1	9	0	2	0	1	0	4	3	0	1
ASV_1082	0	0	0	0	0	0	1	2	2	0	5	3	1	0	3	0	0	2
ASV_1088	3	0	1	2	0	2	1	0	1	4	0	2	1	1	3	0	0	0
ASV_1122	0	2	0	0	0	1	4	0	1	0	3	2	1	1	2	1	2	1
ASV_1123	0	1	1	0	0	0	2	1	3	0	2	4	0	0	0	2	2	0
ASV_1130	0	0	1	3	0	0	0	2	2	1	3	2	1	1	0	2	2	1
ASV_1140	0	1	2	4	3	1	0	0	1	0	2	0	0	0	1	0	2	1
ASV_1143	3	0	0	0	1	0	3	1	0	2	0	1	0	1	3	0	0	2
ASV_1159	0	1	0	0	0	0	2	2	3	2	1	0	2	1	0	2	2	1
ASV_1167	3	0	0	0	0	0	1	3	3	2	1	1	0	0	2	0	2	1
ASV_1169	2	1	0	2	3	0	1	4	0	1	0	1	1	3	0	2	0	1
ASV_1175	1	2	2	1	0	1	0	0	1	1	0	4	2	0	1	2	1	0
ASV_1201	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1220	2	1	0	1	0	3	1	1	0	5	0	0	0	0	1	0	0	3
ASV_1283	1	0	1	0	2	0	1	2	0	3	2	0	0	1	4	0	1	1
ASV_1303	2	1	1	0	0	0	1	1	4	1	0	1	1	1	1	0	0	3
ASV_1308	0	4	1	1	2	0	2	1	0	0	2	3	1	2	0	0	0	0
ASV_1343	0	0	1	0	1	0	3	0	1	1	3	3	2	1	0	1	0	2
ASV_1398	0	0	1	1	1	1	2	1	1	1	0	5	0	2	0	1	1	1
ASV_1455	2	2	1	0	2	0	1	1	1	0	0	0	1	1	0	7	1	2
ASV_1462	0	1	3	0	0	4	1	1	2	1	1	5	0	0	1	0	0	1
ASV_1468	0	3	2	0	0	0	1	0	0	2	1	2	3	1	2	1	3	0
ASV_1552	3	0	1	1	0	0	0	3	4	3	1	1	0	0	1	0	0	0
ASV_1568	2	3	1	2	0	1	0	0	0	0	0	2	1	1	0	2	1	1
ASV_1580	2	2	1	0	0	2	2	4	1	0	0	2	2	1	1	1	0	1
ASV_1599	1	0	1	1	1	0	3	0	1	1	0	2	2	1	1	0	0	4
ASV_1670	1	6	2	1	0	0	3	1	1	1	1	1	0	0	1	1	2	0
ASV_1790	0	1	0	0	0	1	1	5	0	0	6	0	0	0	0	1	3	1
ASV_894	1	1	2	0	4	0	3	1	0	1	1	1	1	0	0	1	2	3
ASV_903	0	1	1	1	1	1	3	0	1	1	2	2	2	0	0	1	1	1
ASV_924	1	0	1	0	0	2	0	1	0	1	1	4	1	0	0	2	4	1
ASV_932	0	2	3	0	0	3	0	0	1	1	1	1	0	0	2	1	1	1
ASV_961	0	1	0	1	0	2	0	2	0	1	1	2	1	0	1	2	1	2
ASV_995	3	0	0	0	0	0	0	3	1	3	3	0	0	0	2	0	2	1
ASV_1022	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
ASV_1054	0	3	0	1	1	1	0	2	1	1	2	4	3	0	1	0	1	1
ASV_1055	0	1	2	5	1	0	3	0	0	1	1	0	1	1	1	2	0	0
ASV_1119	1	2	0	3	1	0	1	2	3	1	2	2	0	0	0	0	2	3
ASV_1172	1	0	1	1	0	1	2	2	0	0	3	0	3	0	1	3	1	0
ASV_1178	1	1	1	1	0	2	1	2	0	0	2	3	1	2	0	0	0	1
ASV_1181	3	1	0	0	0	0	0	1	0	2	0	2	0	1	3	1	0	2
ASV_1227	1	3	0	0	0	1	2	0	2	0	1	1	1	0	1	3	0	2
ASV_1238	1	1	0	0	1	2	2	2	3	0	0	0	0	3	1	0	0	1
ASV_1248	0	1	0	3	0	5	3	1	0	0	2	1	0	0	2	0	0	0
ASV_1271	3	0	0	0	0	0	0	2	0	1	1	2	1	1	1	4	0	2
ASV_1312	2	4	1	2	0	1	3	1	2	0	1	1	0	0	1	0	1	0
ASV_1335	0	0	1	0	4	1	1	3	1	0	3	2	0	1	0	1	0	1
ASV_1403	0	1	2	1	0	1	2	1	1	2	1	2	1	0	0	2	0	1
ASV_1405	0	0	1	0	0	0	2	0	0	0	0	1	1	2	1	2	3	4
ASV_1433	1	0	3	0	0	3	0	0	0	0	1	1	1	2	1	1	2	0
ASV_1489	1	2	0	0	0	1	0	3	0	2	0	9	0	0	1	0	0	0
ASV_1561	4	0	0	0	0	0	1	1	3	4	1	0	4	0	2	1	0	0
ASV_1620	0	1	0	0	1	0	0	3	1	3	1	1	2	2	2	1	1	2
ASV_1646	0	0	0	0	0	0	1	1	0	5	2	4	0	0	4	1	0	1
ASV_1666	1	1	1	0	0	0	1	3	2	1	1	1	1	1	0	0	1	0
ASV_1723	1	1	0	1	0	1	1	1	1	1	0	2	2	1	3	1	2	1
ASV_1765	1	1	0	1	6	0	0	0	0	0	0	1	1	0	0	0	0	2
ASV_849	2	1	1	3	3	1	0	0	0	1	0	0	0	0	1	0	1	2
ASV_878	1	3	0	0	0	0	1	2	0	1	0	0	1	0	5	0	0	1
ASV_909	1	1	1	0	5	3	2	0	1	0	0	1	0	2	0	0	0	2
ASV_970	0	0	1	0	0	0	3	1	0	2	1	2	3	0	2	0	0	2
ASV_1007	0	1	0	4	0	0	1	3	1	0	1	1	2	0	0	1	0	2
ASV_1037	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	11	0	2
ASV_1041	3	1	0	0	0	1	2	2	2	1	0	1	0	0	0	1	0	5
ASV_1095	8	1	0	0	0	0	0	3	0	0	2	0	0	0	0	1	2	0
ASV_1102	1	5	0	0	0	1	2	0	0	1	0	0	0	3	0	0	6	0
ASV_1106	1	1	0	2	0	1	0	1	0	0	0	2	1	2	0	1	0	4
ASV_1120	0	2	3	1	1	0	1	1	2	0	2	1	1	0	2	0	1	0
ASV_1136	0	1	1	0	0	0	2	2	2	0	1	0	1	0	5	0	2	2
ASV_1139	0	0	0	9	0	0	0	3	0	0	0	0	1	0	1	0	1	0
ASV_1156	0	0	1	0	0	0	1	0	0	1	3	4	1	2	1	1	1	1
ASV_1164	2	0	2	1	0	3	1	2	0	2	0	1	0	0	1	1	0	0
ASV_1170	1	3	0	0	0	2	0	2	3	1	2	2	0	0	0	2	0	0
ASV_1189	1	1	0	0	0	0	2	0	1	3	0	0	1	0	3	3	2	1
ASV_1206	1	0	0	0	0	0	0	1	1	2	3	0	0	3	0	0	0	1
ASV_1216	1	1	3	0	0	0	0	2	1	0	1	0	4	0	3	0	0	1
ASV_1222	2	0	1	0	0	0	3	2	0	2	1	3	0	1	0	1	1	1
ASV_1225	1	2	0	0	1	1	3	1	0	0	4	0	1	2	1	1	0	1
ASV_1255	0	0	1	0	2	1	7	1	1	0	0	1	0	1	1	1	2	0
ASV_1257	0	0	3	0	1	4	1	0	0	0	0	0	0	4	0	2	2	1
ASV_1261	0	0	0	1	0	1	0	3	2	3	0	0	0	1	5	1	3	1
ASV_1272	3	0	0	0	1	1	2	2	1	1	1	1	0	2	1	1	0	0
ASV_1290	1	0	0	0	0	0	1	0	1	1	0	2	2	5	2	3	2	0
ASV_1333	2	0	1	1	1	0	4	0	0	0	0	0	0	4	0	0	5	1
ASV_1414	0	1	0	0	2	0	3	2	0	2	1	0	1	4	1	1	1	0
ASV_1472	0	1	1	0	0	1	1	0	3	1	0	2	1	0	2	0	1	5
ASV_1518	0	0	0	0	0	2	0	2	4	0	0	1	1	2	0	1	1	1
ASV_1596	0	1	0	0	1	2	0	2	0	0	0	1	1	0	2	3	3	0
ASV_1603	2	0	1	0	0	0	2	0	1	2	1	4	0	0	1	3	0	0
ASV_1630	0	0	0	0	0	0	2	3	1	5	2	6	0	1	0	0	0	0
ASV_1685	1	0	1	2	1	2	0	0	2	1	0	5	0	0	0	0	2	1
ASV_1704	1	3	0	0	0	1	2	0	1	1	2	3	1	1	1	0	0	1
ASV_1705	1	1	0	1	0	2	0	2	1	1	1	1	1	1	1	0	4	1
ASV_1032	2	0	2	1	0	0	1	1	0	3	0	1	0	0	3	1	0	1
ASV_1042	4	2	0	0	1	1	0	0	2	0	0	1	4	0	2	0	0	1
ASV_1051	0	2	1	0	0	1	1	1	1	3	0	2	2	1	0	1	0	2
ASV_1090	1	3	0	2	0	0	1	0	0	3	2	0	2	1	1	0	0	1
ASV_1107	1	0	2	2	1	0	0	1	0	2	1	1	1	3	2	1	0	2
ASV_1138	1	0	0	2	0	0	2	2	2	3	2	2	0	0	0	1	0	1
ASV_1173	1	0	0	0	1	2	3	1	2	0	1	1	0	1	0	5	0	0
ASV_1197	0	0	1	0	1	1	1	2	0	1	1	0	4	1	2	1	1	1
ASV_1202	0	0	1	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0
ASV_1212	1	0	0	0	0	0	0	0	4	2	0	4	0	0	0	1	0	6
ASV_1221	2	0	11	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0
ASV_1253	1	0	2	0	2	1	1	0	1	0	0	0	3	2	0	1	0	1
ASV_1304	1	1	0	0	0	3	2	2	0	0	2	0	2	1	1	1	0	3
ASV_1338	0	0	1	1	0	3	2	2	0	0	1	2	3	0	0	2	1	1
ASV_1340	0	1	0	0	0	2	2	1	2	0	1	1	2	3	0	1	3	1
ASV_1364	1	1	1	0	1	0	0	2	1	2	0	0	1	0	1	1	1	3
ASV_1379	1	2	2	2	1	0	2	0	0	0	0	4	2	0	0	0	0	2
ASV_1386	1	1	2	2	3	2	0	1	0	0	1	1	0	2	0	1	0	0
ASV_1521	0	0	0	1	0	1	4	3	1	0	1	2	0	0	1	1	1	0
ASV_1531	1	2	1	0	1	1	0	2	0	0	1	1	2	0	2	4	1	0
ASV_1535	3	0	0	0	0	1	1	0	1	1	2	1	0	2	1	0	3	0
ASV_1548	2	1	1	3	0	3	0	2	0	2	2	0	0	0	1	0	1	0
ASV_1554	1	4	0	2	1	0	0	0	1	1	1	0	1	0	2	0	0	1
ASV_1573	0	2	1	3	0	2	1	1	1	1	0	1	0	0	2	1	0	0
ASV_1574	0	2	0	0	3	0	1	1	0	1	2	0	0	0	1	4	1	2
ASV_1600	0	0	2	1	0	0	2	0	2	0	0	5	0	1	2	1	1	0
ASV_1631	0	0	0	0	0	0	4	2	1	3	4	1	0	0	1	0	1	1
ASV_1689	1	0	6	1	0	0	1	1	0	0	2	0	0	0	2	0	1	0
ASV_1721	1	0	1	0	1	4	1	1	0	1	0	1	1	1	0	1	0	1
ASV_1727	2	2	3	0	0	0	0	1	2	1	0	0	2	3	1	0	0	1
ASV_1766	1	0	0	0	3	0	2	0	0	1	1	1	1	0	0	0	3	3
ASV_1792	1	0	0	1	0	1	5	1	0	0	4	1	0	1	0	2	1	0
ASV_1011	0	0	2	0	0	1	0	1	1	0	0	1	0	0	1	3	2	1
ASV_1061	0	1	2	1	6	0	0	0	1	1	0	1	1	4	1	0	0	0
ASV_1112	4	0	1	0	0	0	0	1	0	0	1	0	1	1	0	6	0	0
ASV_1121	0	5	0	0	0	0	0	0	0	0	0	1	0	1	1	9	0	0
ASV_1141	0	1	0	2	0	2	1	0	1	0	0	3	0	0	4	1	2	2
ASV_1166	3	2	1	0	0	0	4	1	1	1	1	1	0	0	1	0	2	0
ASV_1171	1	0	2	0	3	2	0	0	1	1	0	0	0	1	0	7	0	0
ASV_1174	1	0	0	1	1	5	0	0	2	4	0	0	1	0	0	0	0	0
ASV_1176	1	0	1	0	0	3	2	1	0	1	0	2	1	2	1	2	0	2
ASV_1191	0	1	0	1	0	1	3	4	0	2	0	0	1	1	1	0	1	0
